SampleID GA_Position_1 GA_Position_2 GA_Position_3 GA_Position_4 GA_Position_5 GA_Position_6 GA_Position_7 GA_Position_8 GA_Position_9 CT_Position_1 CT_Position_2 CT_Position_3 CT_Position_4 CT_Position_5 CT_Position_6 CT_Position_7 CT_Position_8 CT_Position_9
S17464.e2e.filter30.Endolith_224.sorted.mapDamage 0.0125974805038992 0.00423011844331641 0.00242718446601942 0.00864553314121038 0.00688599846977812 0.00915492957746479 0.000819000819000819 0.0022238695329874 0.00746268656716418 0.0014265335235378 0.0193704600484262 0.0217391304347826 0.0133228840125392 0.0113550340651022 0.0222513089005236 0 0.000712758374910905 0.00385852090032154
S17464.e2e.filter30.Endolith_232.sorted.mapDamage 0 0 0.0266666666666667 0 0 0.0128205128205128 0 0 0 0 0 0 0 0 0 0 0 0
S17464.e2e.filter30.Endolith_237.sorted.mapDamage 0 0 0 0 0.00561797752808989 0.032967032967033 0 0 0.028436018957346 0 0 0.0165289256198347 0 0.00833333333333333 0.0439024390243902 0.0292397660818713 0 0.00431034482758621
S17464.e2e.filter30.Endolith_240.sorted.mapDamage 0 NA 0 0 0 NA 0 0 0 0 0 0 1 0 0 0 0 0
S17464.e2e.filter30.Endolith_245.sorted.mapDamage 0.00450606585788562 0.00504668180671209 0.00549437703116598 0.00461588362983108 0.00468337402222112 0.00399743374623698 0.00418890960639575 0.00412602256194996 0.00456577343245763 0.00624659806640574 0.00510533254789756 0.0048000756662174 0.00379583470405142 0.00432792756939608 0.00492064257803078 0.00467797810200521 0.00332642337173986 0.00443914081145585
S17464.e2e.filter30.Endolith_246.sorted.mapDamage 0 0 0 0 0.102564102564103 0 0 0 0.0363636363636364 0 0 0 0 0 0 0 0 0
S17464.e2e.filter30.Endolith_254.sorted.mapDamage NA 0 0 NA 0 1 NA NA 0 NA 0 0 NA 0 0 0 NA 0
S17464.e2e.filter30.Endolith_259.sorted.mapDamage NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17464.e2e.filter30.Endolith_264.sorted.mapDamage 0 0 0 0 0 0 0.0458015267175573 0 0 0.0606060606060606 0.04 0.03125 0.0186915887850467 0 0.0232558139534884 0 0.0117647058823529 0
S17464.e2e.filter30.Endolith_271.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0
S17464.e2e.filter30.Endolith_272.sorted.mapDamage 0.0359281437125748 0.0175438596491228 0 0 0 0 0 0.0103092783505155 0 0 0.008 0 0 0.00854700854700855 0 0 0 0.0291970802919708
S17464.e2e.filter30.Endolith_277.sorted.mapDamage 0 0 0 0 0 0.185185185185185 0 0 0 0 0 0 0 0 0 0 0 0
S17464.e2e.filter30.Endolith_280.sorted.mapDamage 0 0 0 0 0.0384615384615385 0 0 0 0 0 0 0 0 0 0 0 0 0.166666666666667
S17464.e2e.filter30.Endolith_282.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107142857142857 0 0
S17464.e2e.filter30.Endolith_283.sorted.mapDamage 0 0.00826446280991736 0 0 0 0 0.0050761421319797 0 0 0.0935672514619883 0.0181818181818182 0 0 0.0467836257309941 0 0 0 0
S17464.e2e.filter30.Endolith_284.sorted.mapDamage 0.06288532675709 0.00168918918918919 0.00142857142857143 0.00149476831091181 0.0279542566709022 0 0 0 0 0.108270676691729 0.00366300366300366 0.00536912751677852 0.0102564102564103 0.00583941605839416 0.00158982511923688 0.0113475177304965 0.0121951219512195 0.0125
S17464.e2e.filter30.Endolith_290.sorted.mapDamage 0.00305343511450382 0.00203252032520325 0.0072463768115942 0.000892060660124889 0.00183150183150183 0.00702370500438982 0.0018348623853211 0.00673724735322425 0.0166015625 0.00859598853868195 0.00104275286757039 0.0066793893129771 0 0.00280373831775701 0.00718778077268643 0.0056232427366448 0.0101781170483461 0.001806684733514
S17464.e2e.filter30.Endolith_291.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0.0155440414507772 0 0 0 0 0 0 0 0.0220588235294118
S17464.e2e.filter30.Endolith_294.sorted.mapDamage NA NA 0 NA NA 0 0 NA NA NA NA NA NA NA NA NA NA 0
S17464.e2e.filter30.Endolith_296.sorted.mapDamage 0 0.142857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17464.e2e.filter30.Endolith_298.sorted.mapDamage 0.00143215180809166 0.0011731581417175 0.00219036240541617 0.00365547178432716 0.00257913247362251 0.00314993700125997 0.00113739763421292 0.00506115563053564 0.00369458128078818 0.00797518830305716 0.00148184736972092 0.00254291163382072 0.00224618149146451 0.00257898130238556 0.00154049295774648 0.00394045534150613 0.00582021987497305 0.00208289939595918
S17464.e2e.filter30.Endolith_299.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17464.e2e.filter30.Endolith_303.sorted.mapDamage 0 0 0 0 0 0 0 0.0105263157894737 0 0 0 0.0454545454545455 0 0 0 0 0.0275229357798165 0
S17464.e2e.filter30.Endolith_311.sorted.mapDamage 0 0 0 0 0 NA 0 0 0 0 0 0 0 NA 0 0 0 0
S17464.e2e.filter30.Endolith_313.sorted.mapDamage 0.0238095238095238 0 0 0 0 0 0 0 0 0.0410958904109589 0.0273972602739726 0 0 0 0.0689655172413793 0 0 0
S17464.e2e.filter30.Endolith_318.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0
S17464.e2e.filter30.Endolith_339.sorted.mapDamage NA 0 NA NA NA NA 0 NA 0 NA 0 NA 0 0 0 NA 0 NA
S17464.e2e.filter30.Endolith_343.sorted.mapDamage NA 0 0 0 0 0.25 0 0 0 0 0 0.333333333333333 0 0 0 0 0 0
S17464.e2e.filter30.Endolith_352.sorted.mapDamage 0 NA 0 0 0 NA 0 0 0 NA 0 NA 0 0 NA 0 0 NA
S17464.e2e.filter30.Endolith_353.sorted.mapDamage 0 0 0 0 0 0.0112359550561798 0.01 0.0526315789473684 0 0.032967032967033 0 0.0192307692307692 0.0178571428571429 0 0 0 0 0.0625
S17464.e2e.filter30.Endolith_37.sorted.mapDamage 0 0 0 0 0 0.0222222222222222 0 0 0 0 0 0.0512820512820513 0 0 0 0 0 0
S17464.e2e.filter30.Endolith_374.sorted.mapDamage 0 0 0 NA 0 0 0 0 0 0 0 NA 0 0 0 NA 0 0
S17464.e2e.filter30.Endolith_395.sorted.mapDamage NA NA 0 NA 0 NA NA NA NA 0 0 0 NA NA 0 0 0 NA
S17464.e2e.filter30.Endolith_422.sorted.mapDamage 0 0.0294117647058824 0 0.0512820512820513 0 0 0 0 0.0476190476190476 0 0.184210526315789 0 0 0 0 0 0 0
S17464.e2e.filter30.Endolith_430.sorted.mapDamage NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA NA 0
S17464.e2e.filter30.Endolith_55.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0.171428571428571 0 0 0 0 0 0 0 0
S17464.e2e.filter30.Endolith_56.sorted.mapDamage 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0 0
S17464.e2e.filter30.Endolith_60.sorted.mapDamage 0.0972972972972973 0 0 0 0 0 0 0 0 0.0108695652173913 0.00909090909090909 0 0.0101010101010101 0 0.028169014084507 0 0 0.0212765957446809
S17464.e2e.filter30.Endolith_64.sorted.mapDamage NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
S17464.e2e.filter30.Endolith_66.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17464.e2e.filter30.Endolith_67.sorted.mapDamage 0 NA NA 0 0 1 0 0 0 0 0 0 0 0 0 NA NA 0
S17464.e2e.filter30.Endolith_86.sorted.mapDamage 0 NA 0 0 0 NA NA 0.5 0 0 NA 0 0 NA NA 0 NA 0
S17464.e2e.filter30.Endolith_87.sorted.mapDamage 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
S17464.e2e.filter30.Endolith_89.sorted.mapDamage 0.00172117039586919 0.00253164556962025 0 0.00721153846153846 0 0 0.00437636761487965 0 0.012531328320802 0.0105708245243129 0.0197530864197531 0.00371057513914657 0.0142857142857143 0 0.00896860986547085 0 0 0.0152671755725191
S17464.e2e.filter30.Endolith_91.sorted.mapDamage 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0
S17464.e2e.filter30.Endolith_98.sorted.mapDamage 0 0 0 0.0166666666666667 0 0 0 0 0 0 0 0.0266666666666667 0 0 0.0506329113924051 0 0 0
S17464.e2e.filter30.Endolith_99.sorted.mapDamage 0.0767356881851401 0.00986958054282693 0.0115862068965517 0.00399680255795364 0.0104411380840512 0.00665642601126472 0.00925170068027211 0.00584646670055923 0.00462368353454919 0.0819377990430622 0.0115932427956277 0.00480905233380481 0.00492355532521379 0.00436009233136702 0.00975481149485895 0.0072211821342605 0.00552486187845304 0.0028735632183908
S17464.e2e.filter30.G2_1.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17464.e2e.filter30.G2_2.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 NA
S17464.e2e.filter30.G20_0.sorted.mapDamage 0 0 0.00280112044817927 0 0 0 0 0 0 0 0 0 0.00900900900900901 0.00542005420054201 0.00328947368421053 0 0 0
S17464.e2e.filter30.G21_0.sorted.mapDamage 0.00315074795410503 0.005032210060504 0.00578571856825949 0.00387469512722492 0.0038055466684628 0.00468556940900849 0.00437064441194184 0.0044102317376313 0.00413790899795501 0.00616940669424073 0.0050452971937836 0.00505690909639827 0.0039490153905823 0.00432914684531942 0.00444787000016057 0.00343044390968204 0.00375993984096254 0.00481515506700035
S17464.e2e.filter30.R10_1.sorted.mapDamage NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
S17464.e2e.filter30.R10_2.sorted.mapDamage NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
S17464.e2e.filter30.R11_0.sorted.mapDamage 0 0 0 0 0 0 0 0.00847457627118644 0.00531914893617021 0 0 0 0 0 0 0 0 0
S17464.e2e.filter30.R12_1.sorted.mapDamage NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
S17464.e2e.filter30.R12_2.sorted.mapDamage NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
S17464.e2e.filter30.R13_0.sorted.mapDamage 0 0 0 0 0.0153061224489796 0 0 0 0 0 0 0.00196463654223969 0 0 0 0.0237068965517241 0.00213219616204691 0
S17464.e2e.filter30.R14_0.sorted.mapDamage 0.00223526124615814 0.00238663484486874 0.00716379029632042 0.0063514467184192 0.00654307524536532 0.0065359477124183 0.00732869182850861 0.00134003350083752 0.00494350282485876 0.0047185709470846 0.00774246128769356 0.00315346881569727 0.00190258751902588 0.00575125808770669 0.00647249190938511 0.00870552611657835 0.00205761316872428 0.00136286201022147
S17464.e2e.filter30.R15_0.sorted.mapDamage 0.00209030100334448 0.00522476340694006 0.00435860182890351 0.00251143600322899 0.003701989819528 0.00472707813057438 0.00483136671931618 0.00159235668789809 0.00324789325842697 0.00386332417582418 0.00631199278629396 0.00482758620689655 0.00502138739073833 0.00268696820420958 0.00490021382751247 0.00234508884278885 0.0036473055530227 0.00486348122866894
S17464.e2e.filter30.R16_0.sorted.mapDamage 0.00186567164179104 0 0.00246609124537608 0 0 0 0.00114155251141553 0 0 0.00907911802853437 0.00875912408759124 0.00395778364116095 0.0110294117647059 0 0.00120481927710843 0 0.00508259212198221 0.0060459492140266
S17464.e2e.filter30.R17_0.sorted.mapDamage 0 0.00459981600735971 0 0.0052863436123348 0.000826446280991736 0.00433651344319167 0 0.00081366965012205 0.000844594594594595 0.0116472545757072 0.00811541929666366 0.00609291698400609 0.01875 0.00475812846946868 0.000798722044728434 0 0.00157604412923562 0.0086682427107959
S17464.e2e.filter30.R18_1.sorted.mapDamage 0.00159484143375098 0.0044891512178901 0.00381149895604165 0.00326627796941299 0.00514190732139251 0.00369937125310718 0.0037550155197214 0.00339298095505038 0.00388526200242648 0.00448685264768009 0.00385167666188023 0.00362519725337996 0.00426984175568547 0.00277608297742526 0.00345441067457376 0.00382138773545165 0.00381871466208816 0.00471872550034762
S17464.e2e.filter30.R18_2.sorted.mapDamage 0.00214855367135626 0.00377786843085437 0.00369656292129945 0.00325332908061558 0.00365033930466665 0.00369181131431585 0.00412289079910856 0.00371179372813784 0.00349681699991034 0.00353245347683612 0.00462744687167129 0.00483380973047395 0.00450934766910054 0.004314256149009 0.00419170043314238 0.00307401276897612 0.00453789609461203 0.00383013138418812
S17464.e2e.filter30.R4_1.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17464.e2e.filter30.R4_2.sorted.mapDamage 0 0.0062111801242236 0 0 0.0139664804469274 0 0 0 0 0 0.0480769230769231 0.0091533180778032 0.0176470588235294 0.00726392251815981 0.0431472081218274 0 0 0.00783289817232376
S17464.e2e.filter30.R5_0.sorted.mapDamage 0.0150537634408602 0.00986842105263158 0.00303030303030303 0.00584795321637427 0.00833333333333333 0 0 0 0 0 0.00684931506849315 0.00583090379008746 0.00277777777777778 0 0.00242130750605327 0 0.0131868131868132 0
S17464.e2e.filter30.R8_1.sorted.mapDamage 0 0 0 0 NA 0 NA NA NA 0 0 0 0 0 NA 0 NA NA
S17464.e2e.filter30.R8_2.sorted.mapDamage NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
S17464.e2e.filter30.R9_1.sorted.mapDamage 0 0 0 0 0 0.0636363636363636 0 0 0 0 0 0 0 0 0 0 0 0
S17464.e2e.filter30.R9_2.sorted.mapDamage 0 0 0 0 0 0 0.0104166666666667 0 0 0 0 0 0.0833333333333333 0 0 0 0 0
S17464.e2e.filter30.R9_3.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17465.e2e.filter30.A19_0.sorted.mapDamage 0 0.03125 0.0238095238095238 0.00826446280991736 0 0 0 0 0.0062111801242236 0 0 0.00704225352112676 0 0 0 0 0 0.00763358778625954
S17465.e2e.filter30.A3_1.sorted.mapDamage 0.00335852225020991 0.00510288065843621 0.00547984714110606 0.00312337324310255 0.0038949910415206 0.00590943975441289 0.00392187019378653 0.00533570475767008 0.00438075438075438 0.00275595976298746 0.00532289628180039 0.00476050974073532 0.00494100294985251 0.00312905441501946 0.00466235524138968 0.00512232415902141 0.00340444847934635 0.00462307061367534
S17465.e2e.filter30.A6_0.sorted.mapDamage 0 0 0 0 0 0 0 0.0136986301369863 0 0 0 0 0 0 0 0 0 0
S17465.e2e.filter30.A7_0.sorted.mapDamage 0.00357224291251805 0.00566114031540639 0.00468557336621455 0.00459729466890637 0.00358712223119003 0.00384111741597556 0.00533453887884268 0.004068486184099 0.00335224342444559 0.00411223996129657 0.00533971644264408 0.00338438108130976 0.00486639532826048 0.00565174486408899 0.00516106068695497 0.00478384124734231 0.00471204188481675 0.00415671707791633
S17465.e2e.filter30.Endolith_101.sorted.mapDamage 0.0869565217391304 0 0 0 0 0.0384615384615385 0 0 0 0 0 0 0.166666666666667 0 0 0 0 0
S17465.e2e.filter30.Endolith_106.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0.0357142857142857 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_120.sorted.mapDamage 0.0365853658536585 0 0 0 0 0.0337078651685393 0 0 0 0 0 0.0609756097560976 0.0135135135135135 0.0108695652173913 0 0 0 0.0531914893617021
S17465.e2e.filter30.Endolith_124.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0
S17465.e2e.filter30.Endolith_130.sorted.mapDamage 0.0165094339622642 0.00826446280991736 0 0.0153061224489796 0.00251256281407035 0.00845665961945032 0 0.0102827763496144 0.00434782608695652 0.0275689223057644 0.0197044334975369 0.0122249388753056 0.0045662100456621 0.016304347826087 0.0112107623318386 0.00224719101123596 0.026378896882494 0.0024330900243309
S17465.e2e.filter30.Endolith_131.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_138.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_141.sorted.mapDamage 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_144.sorted.mapDamage 0.00857142857142857 0 0.0072463768115942 0 0 0.00343642611683849 0.0118577075098814 0 0.00350877192982456 0 0 0.00364963503649635 0 0.0037593984962406 0.00784313725490196 0 0.0191570881226054 0.03886925795053
S17465.e2e.filter30.Endolith_147.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0227272727272727 0.0303030303030303 0
S17465.e2e.filter30.Endolith_149.sorted.mapDamage 0.0452184751748494 0.00710780165848705 0.00541111257753728 0.00586930069429533 0.00463122969516831 0.00468090717299578 0.00559796437659033 0.00415984724495363 0.00508706711015457 0.0501562840735625 0.0073541296266365 0.00479813558160258 0.00481998101219601 0.00454451559595125 0.0053992800959872 0.00405650126765665 0.00382077110107676 0.00491792383863893
S17465.e2e.filter30.Endolith_159.sorted.mapDamage 0.00671140939597315 0 0.00584795321637427 0.00793650793650794 0.0111111111111111 0.0152671755725191 0.00813008130081301 0 0.0132450331125828 0 0 0 0 0.00917431192660551 0 0.00628930817610063 0 0
S17465.e2e.filter30.Endolith_160.sorted.mapDamage 0.08 0 0 0 0 0 0 0 0 0.130434782608696 0 0 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_161.sorted.mapDamage 0.0540540540540541 0.0344827586206897 0 0 0 0 0 0 0.0645161290322581 0 0.0606060606060606 0.0526315789473684 0 0 0 0 0 0.05
S17465.e2e.filter30.Endolith_172.sorted.mapDamage 0.0163934426229508 0.014367816091954 0.00576923076923077 0.00448430493273543 0 0.00242130750605327 0.0132743362831858 0.00255102040816327 0.00418410041841004 0.0100806451612903 0.00263157894736842 0.0112359550561798 0.00224719101123596 0 0.00618556701030928 0.0145631067961165 0.0359550561797753 0.00968523002421308
S17465.e2e.filter30.Endolith_175.sorted.mapDamage 0 0 0.0537634408602151 0.0465116279069767 0.019047619047619 0.0202020202020202 0 0 0 0.0119047619047619 0.0217391304347826 0 0.00980392156862745 0 0 0 0 0.00961538461538462
S17465.e2e.filter30.Endolith_179.sorted.mapDamage 0.0354965937612047 0.0178237429860271 0.0150142376391406 0.011413678439831 0.00901216204392335 0.0110019316368523 0.00924937744574884 0.0127504553734062 0.012431949297148 0.0438483618727111 0.0141353693768056 0.0122557726465364 0.0116828680995273 0.00777496287236831 0.0104570753921403 0.00924666847973892 0.0096835552481411 0.0103596395182346
S17465.e2e.filter30.Endolith_183.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_184.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_188.sorted.mapDamage 0.0329113924050633 0.00833333333333333 0.0099009900990099 0 0.00258397932816537 0.00497512437810945 0.00276243093922652 0.00737100737100737 0 0.0492307692307692 0.0105263157894737 0 0 0 0 0.00867052023121387 0.00274725274725275 0.00247524752475248
S17465.e2e.filter30.Endolith_189.sorted.mapDamage 0 0 0 0 0 0 0 0 0.037037037037037 0 0 0 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_191.sorted.mapDamage 0 0 0 0 0 0 0.0280373831775701 0.00793650793650794 0 0.0116279069767442 0 0.00813008130081301 0.00961538461538462 0 0 0 0 0
S17465.e2e.filter30.Endolith_200.sorted.mapDamage 0 0.0666666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_202.sorted.mapDamage 0.00223214285714286 0.00544959128065395 0.00523560209424084 0.00802139037433155 0.00260416666666667 0.0115942028985507 0.0104712041884817 0.00941176470588235 0.00251256281407035 0.0110132158590308 0.0121065375302663 0.00490196078431373 0.00833333333333333 0.00479616306954436 0.00515463917525773 0.012853470437018 0.00496277915632754 0.0103092783505155
S17465.e2e.filter30.Endolith_217.sorted.mapDamage 0.00454373343430519 0.00527636574223023 0.00517406945579109 0.00505969482219243 0.00535702512032703 0.00509654023326473 0.00551985638306797 0.00492245121931538 0.00528476307453617 0.00496451829571007 0.00446294854130474 0.00505351616841268 0.00414187815347541 0.00502577112670403 0.00529640737668305 0.00511546570349911 0.00432574458881394 0.00521263746742102
S17465.e2e.filter30.Endolith_218.sorted.mapDamage 0 0 0 0 0 0 0 0 0.0526315789473684 0 0 0 0 0 0 0 0 0.0151515151515152
S17465.e2e.filter30.Endolith_221.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_222.sorted.mapDamage 0 0 0 0 0 0 0 0.0588235294117647 0 0 0 0 0 0 0 0 0.0384615384615385 0
S17465.e2e.filter30.Endolith_224.sorted.mapDamage 0.00373996594502554 0.00610132839048502 0.00613660618996798 0.00556283881940261 0.00540560020180907 0.00418906653634015 0.004273655211387 0.00480852991393428 0.00599455040871935 0.00373097692685322 0.00533497858750091 0.00534274193548387 0.00481927710843374 0.00525083374725041 0.00473534673261075 0.00498522237652672 0.00502743848468756 0.00498459621309149
S17465.e2e.filter30.Endolith_232.sorted.mapDamage 0.0232558139534884 0 0 0.024390243902439 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_237.sorted.mapDamage 0.00854700854700855 0 0 0.00943396226415094 0 0 0.0176991150442478 0 0 0 0.0105263157894737 0.0298507462686567 0 0.0263157894736842 0.0087719298245614 0 0.0116279069767442 0
S17465.e2e.filter30.Endolith_240.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0256410256410256 0 0 0.024390243902439
S17465.e2e.filter30.Endolith_245.sorted.mapDamage 0.00388371601748485 0.00557749839879845 0.00501825771657963 0.00494696285021167 0.00455732570843573 0.00494312578904724 0.0048495865110911 0.00446590378961422 0.00465356478594962 0.00430464167659188 0.00481668195808957 0.00461221241499059 0.00441259155283869 0.00456511936381681 0.00464029537376748 0.00460413790864936 0.00439198450449169 0.00442736531725151
S17465.e2e.filter30.Endolith_246.sorted.mapDamage 0 0 0 0 0 0 0 0 0.0306122448979592 0.0657894736842105 0 0.0136986301369863 0 0.0123456790123457 0.0444444444444444 0.0232558139534884 0 0
S17465.e2e.filter30.Endolith_254.sorted.mapDamage 0.142857142857143 0 0 0.0666666666666667 0 0 0 0 0 0 0 0 0 0 0.0476190476190476 0 0 0
S17465.e2e.filter30.Endolith_259.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_264.sorted.mapDamage 0.0733695652173913 0.0114586559306287 0.00676818950930626 0.00608787718369508 0.00610649731314118 0.0104142559592687 0.00698938648718612 0.00425129900803023 0.00902612826603325 0.089143865842895 0.00896358543417367 0.00974334600760456 0.00779423226812159 0.00495662949194548 0.00792697573865001 0.00834355828220859 0.00720634158059092 0.00505514705882353
S17465.e2e.filter30.Endolith_271.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0.0740740740740741 0 0 0 0.102564102564103 0 0 0 0
S17465.e2e.filter30.Endolith_272.sorted.mapDamage 0.0217391304347826 0 0 0 0 0 0.024390243902439 0 0 0 0 0.04 0.0344827586206897 0 0 0 0 0
S17465.e2e.filter30.Endolith_277.sorted.mapDamage 0.046875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_280.sorted.mapDamage 0 0 0 0 0 0 0 0 0.024390243902439 0.0476190476190476 0 0 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_282.sorted.mapDamage 0.0816326530612245 0 0.037037037037037 0 0 0 0 0 0 0 0 0 0 0.0461538461538462 0 0 0.0246913580246914 0.0161290322580645
S17465.e2e.filter30.Endolith_283.sorted.mapDamage 0.0480769230769231 0 0.0104166666666667 0.021505376344086 0.0434782608695652 0 0 0 0.0151515151515152 0.0116279069767442 0 0.0131578947368421 0.0168067226890756 0 0 0 0.0315789473684211 0
S17465.e2e.filter30.Endolith_284.sorted.mapDamage 0.0700389105058366 0.0047244094488189 0 0.00431654676258993 0.00133511348464619 0.00509554140127389 0.00522193211488251 0.00123456790123457 0.00255754475703325 0.105997210599721 0.00159489633173844 0.00409276944065484 0 0.00637755102040816 0.00126903553299492 0.0111888111888112 0 0.0026281208935611
S17465.e2e.filter30.Endolith_290.sorted.mapDamage 0.00406976744186047 0.00286532951289398 0.00531208499335989 0.00436681222707424 0.00333778371161549 0.0066577896138482 0.00504686373467916 0.00335120643431635 0.00213068181818182 0.00573613766730402 0.00285103349964362 0.00132187706543291 0.0027063599458728 0.000672043010752688 0.0056140350877193 0.0050761421319797 0.0019907100199071 0.00822481151473612
S17465.e2e.filter30.Endolith_291.sorted.mapDamage 0 0 0.0581395348837209 0 0.0135135135135135 0 0.0126582278481013 0 0 0 0.0185185185185185 0 0 0 0.0099009900990099 0 0.0365853658536585 0
S17465.e2e.filter30.Endolith_294.sorted.mapDamage 0 0.0317460317460317 0 0 0 0 0 0 0 0.0980392156862745 0 0 0.0133333333333333 0 0 0 0.0327868852459016 0
S17465.e2e.filter30.Endolith_296.sorted.mapDamage 0.025 0.032258064516129 0.0263157894736842 0 0 0 0 0 0 0 0 0.0357142857142857 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_298.sorted.mapDamage 0.00292397660818713 0.00218978102189781 0.00253807106598985 0.00957592339261286 0.00568990042674253 0.00609756097560976 0.00278357689631176 0.00459317585301837 0.0117565698478562 0.00464807436918991 0.00618556701030928 0.00133511348464619 0.00546448087431694 0.00211416490486258 0.00208478109798471 0.0041522491349481 0.00408719346049046 0.00978473581213307
S17465.e2e.filter30.Endolith_299.sorted.mapDamage 0 0 0 0.075 0 0 0 0 0.03125 0 0 0.142857142857143 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_303.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0.0357142857142857 0.0196078431372549 0.0138888888888889 0 0.0338983050847458 0.0178571428571429 0.0645161290322581 0 0
S17465.e2e.filter30.Endolith_311.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_313.sorted.mapDamage 0.115384615384615 0 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0.0789473684210526 0 0 0.0425531914893617 0
S17465.e2e.filter30.Endolith_318.sorted.mapDamage 0 0 0 0 0 0 0.2 0 0 0 0 0 0.0434782608695652 0 0 0 0 0
S17465.e2e.filter30.Endolith_339.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0.0416666666666667 0 0 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_343.sorted.mapDamage 0 0 0 0.0526315789473684 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_352.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_353.sorted.mapDamage 0.025 0 0 0.018018018018018 0 0.0263157894736842 0 0 0 0 0 0.00970873786407767 0.00917431192660551 0 0 0.0521739130434783 0.0285714285714286 0.0217391304347826
S17465.e2e.filter30.Endolith_37.sorted.mapDamage 0 0.0232558139534884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0294117647058824
S17465.e2e.filter30.Endolith_374.sorted.mapDamage 0 0 NA NA NA 0 NA NA 0 0 0 0 NA 0 0 NA NA 0
